 x_m, y_m, vx_mps, ax_mps2
80.5724759,714.526025,7.83485445,5.0572897
80.0759813,716.4631431,7.915116975,5.0590131
79.5867729,718.4020663,7.994600675,5.0499014
79.1053203,720.3429154,8.0731608,5.0120035
78.6320696,722.2858421,8.150382675,4.9861459
78.1674862,724.2308068,8.226486925,4.9365639
77.7120009,726.177916,8.30114705,4.8328006
77.2660146,728.1272436,8.373593075,4.7957382
76.8296445,730.0789604,8.444869175,4.7424697
76.4030774,732.0325153,8.51476685,4.648993
75.9862619,733.9890445,8.5827343,4.6156586
75.5803228,735.9471207,8.649686075,4.5692749
75.1859372,737.9069062,8.71545845,4.4825089
74.8030149,739.8704801,8.779503125,4.4503739
74.4323341,741.8354721,8.842629775,4.4097269
74.0741417,743.8019543,8.904738475,4.3276236
73.7281965,745.7725196,8.965272475,4.2972447
73.3952044,747.744273,9.024979775,4.264576
73.075275,749.7170497,9.0838452,4.1873119
72.7681126,751.6939509,9.141275325,4.1596744
72.4751671,753.6711426,9.197971325,4.1308952
72.1963263,755.6511187,9.25393135,4.060575
71.9312272,757.632517,9.308610875,4.0284478
71.6789399,759.6160374,9.362542225,4.0023124
71.4389351,761.6019725,9.4158178,3.9474669
71.2112283,763.5882295,9.46806965,3.9153811
70.9953425,765.5760304,9.5196135,3.893671
70.790874,767.5658418,9.57059625,3.8479902
70.5976363,769.5559541,9.620715425,3.8159359
70.4151805,771.5471533,9.6701606,3.7966867
70.2428992,773.5399893,9.7191067,3.7565243
70.080216,775.5331212,9.767293625,3.7264724
69.9264191,777.527319,9.814861325,3.7098355
69.7815326,779.5216202,9.861988775,3.6756986
69.6456188,781.5166956,9.908461475,3.6443412
69.5184224,783.512374,9.95432355,3.6273387
69.3996693,785.5084052,9.999762775,3.5949829
69.2890729,787.5050247,10.044593875,3.5623081
69.186377,789.5020079,10.088821025,3.5452929
69.091352,791.4993826,10.132645225,3.5153778
69.0037599,793.4971737,10.175913325,3.4818498
68.923402,795.494962,10.218588125,3.4651403
68.8505621,797.493125,10.26088195,3.4376467
68.7854531,799.4919053,10.302668625,3.4010255
68.727785,801.4899932,10.343844025,3.3839343
68.6769162,803.4894937,10.384650475,3.3572672
68.6324303,805.4890399,10.424977525,3.3219531
68.5941991,807.4879483,10.4647274,3.306177
68.5620585,809.4877748,10.504139175,3.28106
68.5358857,811.4875135,10.543105875,3.2476395
68.5155475,813.486992,10.58153435,3.2328552
68.500937,815.4868985,10.619649775,3.208607
68.4918508,817.4866334,10.65734455,3.1776221
68.4878839,819.4865135,10.69454435,3.1637382
68.4886174,821.4862327,10.7314535,3.1404307
68.493985,823.4858629,10.76796565,3.1115055
68.5044415,825.4856538,10.804019775,3.0979473
68.5200818,827.4851853,10.8397977,3.0749024
68.5408427,829.4847335,10.87519305,3.0471963
68.566688,831.4843411,10.9101562,3.0338813
68.5975727,833.4837252,10.944855625,3.0113107
68.63346,835.4830744,10.979188475,2.9846625
68.67432,837.4824009,11.01311185,2.9716129
68.7201236,839.4815227,11.04678345,2.9495855
68.7708529,841.4805612,11.080104225,2.9238284
68.8264929,843.4795074,11.11303545,2.9110415
68.8870312,845.4782569,11.145726,2.8895765
68.9524647,847.4768763,11.17808095,2.8645903
69.022793,849.4753407,11.21006395,2.8520563
69.0980198,851.4736074,11.2418166,2.8311354
69.1781554,853.4716975,11.273247875,2.8068324
69.2632126,855.4695742,11.3043231,2.7945357
69.3532116,857.4672432,11.335177525,2.7741148
69.4481741,859.4646883,11.36572365,2.750404
69.5481255,861.4618598,11.39592785,2.7382908
69.6531377,863.4588235,11.4259197,2.7182415
69.7632963,865.4554956,11.455614325,2.6951803
69.8786839,867.4518913,11.4849812,2.6833411
69.9992818,869.4479495,11.514144675,2.6638285
70.1250715,871.4436814,11.5430232,2.6413403
70.2561038,873.4390959,11.571586775,2.629671
70.3924307,875.4341329,11.599954275,2.6105186
70.5341118,877.4288014,11.62804675,2.588557
70.6812113,879.423094,11.655836,2.5770585
70.8337929,881.4169514,11.683436175,2.558282
70.9919292,883.4103837,11.7107709,2.5367643
71.1556938,885.4033691,11.73781285,2.5254049
71.3251624,887.3958637,11.764672,2.5069591
71.5004172,889.387866,11.791274425,2.4858067
71.681541,891.3793348,11.817593275,2.4745538
71.868622,893.3702578,11.8437349,2.4563816
72.061751,895.3606102,11.8696276,2.4355244
72.2610174,897.3503243,11.8952448,2.4243457
72.4665246,899.3394391,11.92068975,2.406374
72.6783688,901.3278922,11.9458925,2.3857575
72.8966451,903.3155782,11.970826925,2.3746293
73.1214721,905.3026223,11.995593575,2.3567816
73.3529287,907.288898,12.020123625,2.3365331
73.5910248,909.2742421,12.0443936,2.325451
73.8354938,911.2589624,12.068500025,2.3075626
74.0862347,913.2429117,12.0923735,2.2872688
74.343764,915.225908,12.1159906,2.2761656
74.6084704,917.2081707,12.139447425,2.2582169
74.880506,919.1892993,12.1626746,2.238437
75.160032,921.1695111,12.185654625,2.2273604
75.4471341,923.1485144,12.208477975,2.2092495
75.7419498,925.1263519,12.2310737,2.1896385
76.044652,927.1032789,12.25342775,2.1783679
76.3552425,929.0785869,12.275626325,2.160038
76.6739964,931.0526834,12.29759855,2.1403171
77.0013426,933.0255958,12.3193315,2.128642
77.3375966,934.9965308,12.34090795,2.1099624
77.6830012,936.9661239,12.3622579,2.0895374
78.037162,938.9342881,12.3833649,2.0776372
78.3999992,940.900702,12.404316075,2.0593985
78.7717007,942.8655175,12.425048475,2.0389885
79.1523947,944.8287162,12.445541375,2.0271514
79.5421645,946.7899971,12.465881925,2.0094685
79.9411734,948.7494524,12.486012325,1.9888994
80.3495653,950.7070898,12.50590475,1.9771429
80.7674171,952.6625975,12.5256483,1.9601541
81.1948874,954.6160313,12.5451915,1.939389
81.6321308,956.5673984,12.564497775,1.9275854
82.0792056,958.5163907,12.5836572,1.911064
82.5362592,960.4631298,12.602623625,1.8894338
83.0033846,962.4074719,12.621347375,1.8773542
83.4806898,964.3493345,12.639923975,1.8611078
83.968297,966.288692,12.658312875,1.8386613
84.4662707,968.2253001,12.6764538,1.8264066
84.9747581,970.159263,12.69444815,1.8105262
85.4938597,972.090478,12.712260925,1.7873254
86.0235846,974.0185667,12.729820975,1.7748576
86.5640307,975.9439853,12.747234575,1.7591666
87.1150091,977.866355,12.7644708,1.7359036
87.6765502,979.785833,12.781456325,1.7239097
88.2488841,981.7019426,12.798302175,1.7093245
88.8322667,983.6144379,12.814983625,1.6863199
89.4270111,985.5239844,12.831419325,1.6745532
90.0329472,987.429669,12.847719525,1.6608449
90.6501499,989.3313972,12.8638659,1.6381733
91.2790202,991.2300906,12.879772025,1.6268105
91.919253,993.1245246,12.895548425,1.61438
92.5709066,995.0145778,12.9111852,1.5923171
93.2345482,996.9013903,12.926589775,1.5814151
93.9099542,998.7832779,12.9418707,1.570444
94.597435,1000.660857,12.9570278,1.5478628
95.2968403,1002.534285,12.971949625,1.5373446
96.0079987,1004.403229,12.986753075,1.5268384
96.7309285,1006.267661,13.001438675,1.5066865
97.4656365,1008.127457,13.0159142,1.4958461
98.2121463,1009.982546,13.030269675,1.4859942
98.9705042,1011.832924,13.04451495,1.4679621
99.7406334,1013.678298,13.058572125,1.4570044
100.5225935,1015.518718,13.0725094,1.4478917
101.3164252,1017.354194,13.086344825,1.4320377
102.1220061,1019.18437,13.10001435,1.4213127
102.9393948,1021.009322,13.11356745,1.4131026
103.7686325,1022.829089,13.12702835,1.3994814
104.6095723,1024.643309,13.140345925,1.3892905
105.4622496,1026.452036,13.1535532,1.382043
106.3267064,1028.255335,13.166678425,1.3704589
107.202788,1030.052876,13.179680725,1.3608139
108.0904992,1031.844669,13.192578825,1.3543484
108.9898763,1033.630793,13.20540315,1.3442899
109.9007713,1035.410967,13.218119925,1.3348805
110.8231609,1037.185189,13.2307356,1.3288633
111.7570173,1038.953547,13.24328245,1.3197686
112.7021669,1040.715797,13.2557317,1.3105855
113.6586568,1042.471923,13.26808275,1.3049536
114.626459,1044.221817,13.280369325,1.2967463
115.6055451,1045.965427,13.29256735,1.2874706
116.5958678,1047.702688,13.304667075,1.2819679
117.5973705,1049.433519,13.316704175,1.2742754
118.6100061,1051.157856,13.32865825,1.2647785
119.6337336,1052.87565,13.340512675,1.2593663
120.6684881,1054.586807,13.352305875,1.2521764
121.7142236,1056.291269,13.36402145,1.2425439
122.7709051,1057.988996,13.37563675,1.237255
123.8384576,1059.679883,13.3871926,1.2305863
124.9168352,1061.363876,13.3986763,1.2208183
126.0060107,1063.040948,13.4100591,1.2156373
127.1058987,1064.710983,13.421384,1.2094563
128.2164521,1066.373925,13.43264185,1.1995429
129.3376528,1068.029763,13.443798125,1.1944635
130.4694054,1069.678371,13.45489795,1.188755
131.6116606,1071.319692,13.46593565,1.1787008
132.7644094,1072.953728,13.476871075,1.1737192
133.9275475,1074.580346,13.48775145,1.16847
135.1010226,1076.199487,13.498574475,1.1582733
136.2848341,1077.811164,13.5092945,1.1533841
137.4788705,1079.415239,13.519960825,1.1484837
138.6830772,1081.011654,13.530573475,1.1383351
139.8974567,1082.600424,13.541084125,1.1334374
141.1218961,1084.181415,13.551541475,1.1286253
142.3563406,1085.75457,13.5619464,1.1190186
143.600784,1087.319894,13.572254875,1.1138603
144.8551234,1088.87727,13.582508075,1.1091323
146.1193013,1090.42664,13.592710075,1.1000493
147.3933003,1091.967995,13.602820975,1.0946345
148.677029,1093.501235,13.612874625,1.0899865
149.9704287,1095.026304,13.622878225,1.0814092
151.2734685,1096.543177,13.63279585,1.0757425
152.5860684,1098.051772,13.642654375,1.0711708
153.9081714,1099.552036,13.6524639,1.0630805
155.239731,1101.043928,13.662192375,1.0571677
156.5806764,1102.527378,13.6718599,1.0526686
157.930958,1104.002343,13.681479475,1.0450452
159.2905119,1105.468765,13.6910227,1.0388946
160.6592664,1106.926579,13.700503175,1.0344537
